"PlayID","Date","CustomerID","Experience","Pokestops","Gyms","Raids","Social","Pokemons","Distance","Duration"
850,2018-09-08,1496,5636,15,7,2,4,13,0.362664139266304,57.7798854317304
851,2018-09-08,801,3408,16,5,0,1,26,1.07705966445878,24.1805990394408
852,2018-09-08,4127,5254,10,11,2,0,9,1.03847091766488,114.624794980707
853,2018-09-08,2831,3961,14,5,1,0,13,6.10781552739621,47.4389283059318
854,2018-09-08,436,4860,9,6,2,4,7,0.599826333238979,112.228658362062
855,2018-09-08,1033,4470,12,7,0,0,47,1.20178454378676,19.3867644210364
856,2018-09-08,4812,4113,21,8,0,2,18,1.62866575575016,18.9253274303696
857,2018-09-08,4581,3458,15,5,0,2,18,4.08393425953542,75.731879255004
858,2018-09-08,2899,4417,14,8,1,2,11,1.67158283809298,81.107356181837
859,2018-09-08,25,2708,12,6,0,0,14,2.08380654070556,119.983932706439
860,2018-09-08,4063,4069,21,3,0,0,18,15.1913779388425,80.3659592263141
861,2018-09-08,4195,3923,15,7,1,1,9,1.23039650567948,101.097391686302
862,2018-09-08,3217,4695,13,2,2,2,23,0.95292211955001,77.6118463301929
863,2018-09-08,2371,3892,14,4,1,0,16,5.91526902407634,54.7559298249912
864,2018-09-08,3867,4322,20,9,0,1,25,0.716944659056692,20.7479613539042
865,2018-09-08,2423,4438,18,12,0,0,14,4.37526549605652,69.4193913414556
866,2018-09-08,4369,5043,16,7,2,0,15,0.925653296952303,167.124009037071
867,2018-09-08,1776,5585,19,8,1,1,17,9.84590121487171,44.9780680294053
868,2018-09-08,3109,3932,20,7,0,0,17,6.82369327197003,42.4406148732974
869,2018-09-08,3350,3552,14,7,0,1,20,2.51797677160218,35.8939068423134
870,2018-09-08,4825,3647,19,7,0,0,22,1.97373971240477,26.7919914544133
871,2018-09-08,1116,4096,14,3,1,1,19,6.46389015027514,49.3729356678017
872,2018-09-08,330,3504,17,7,0,1,20,0.538328735178474,34.7941970545073
873,2018-09-08,871,4211,19,8,0,1,24,2.61207761707341,16.0559509071861
874,2018-09-08,4067,5609,22,10,1,0,17,6.59330981864516,66.2763638212653
875,2018-09-08,543,3681,17,3,1,1,12,4.31182148087202,40.0676186434357
876,2018-09-08,4643,3762,12,7,0,4,12,3.62063939524812,145.354364678535
877,2018-09-08,1865,4784,20,6,0,0,49,1.33942012772272,24.1445345882315
878,2018-09-08,4387,4466,16,6,1,0,22,3.65659488745496,32.4876132268202
879,2018-09-08,2832,3692,19,7,0,0,20,3.42192790526431,103.110490801271
880,2018-09-08,1893,5248,16,13,0,0,19,8.98309380619657,37.8711875910324
881,2018-09-08,3747,4122,10,7,1,3,10,1.22207342615516,117.543468815231
882,2018-09-08,1378,3840,19,8,0,0,14,5.89929129697374,116.830548802459
883,2018-09-08,4643,5098,11,11,1,2,16,1.48133527047855,83.7435739284008
884,2018-09-08,3700,2857,12,5,0,2,13,2.07291938434623,71.5422403486771
885,2018-09-08,2085,4278,17,5,0,0,47,0.781218309076499,34.6898948107694
886,2018-09-08,1828,5410,12,12,1,5,5,1.60177912862715,67.5174745309905
887,2018-09-08,146,3898,16,4,1,0,19,3.48481687699407,41.7533179184151
888,2018-09-08,2284,4000,9,6,1,1,16,3.49566643938088,84.6160516992856
889,2018-09-08,586,5815,14,18,0,2,10,6.14820680166734,57.3790019629443
890,2018-09-08,4406,6304,13,9,3,0,11,3.03838549110416,101.865653685198
891,2018-09-08,4885,3388,17,7,0,1,8,5.38405970854858,61.832955361935
892,2018-09-08,3871,6505,13,6,2,11,7,1.04814561019928,141.044158739225
893,2018-09-08,2029,5972,12,7,3,1,12,1.71712256784592,84.4612848929778
894,2018-09-08,502,6427,13,8,3,3,9,1.2715732506446,87.9503792867914
895,2018-09-08,309,2804,11,3,1,0,9,2.03870821620564,90.7056754397019
896,2018-09-09,2226,4270,16,11,0,0,24,0.70015064274192,18.3748880892304
897,2018-09-09,3939,4837,15,10,1,2,11,1.37167831463989,80.0653024572689
898,2018-09-09,4588,4668,17,12,0,0,26,1.17530820285982,31.6277617237111
899,2018-09-09,479,3690,18,3,0,1,37,1.39641781718247,29.985662785895
900,2018-09-09,3576,4585,15,8,1,1,11,4.84950149174809,62.1416471678392
901,2018-09-09,872,4441,18,13,0,1,11,1.90737496153356,22.360571715106
902,2018-09-09,888,3718,15,9,0,0,22,0.676332233466382,15.9709622107397
903,2018-09-09,4334,4511,17,12,0,0,23,1.10964249782121,25.7017875295316
904,2018-09-09,1769,3143,13,6,0,0,14,5.9261399967527,41.1251898143281
905,2018-09-09,4257,2993,20,4,0,0,12,5.93421084889913,52.2273919295329
906,2018-09-09,2659,4251,16,10,0,0,25,2.00599206689078,20.439318790123
907,2018-09-09,896,7958,10,4,5,5,5,4.08370479797816,81.3865330454508
908,2018-09-09,2486,4402,20,5,0,1,14,15.0165864041914,35.184738754067
909,2018-09-09,483,3899,16,7,0,0,18,7.98659677983789,74.5603220696383
910,2018-09-09,678,3624,17,6,0,0,29,1.24347330052867,19.2856214940106
911,2018-09-09,516,6711,20,10,0,0,67,3.61496748528036,18.63954463282
912,2018-09-09,2371,5641,18,6,1,1,40,3.40791548142611,78.2292655587964
913,2018-09-09,1301,4314,8,5,0,9,19,1.63963141817269,136.447890668791
914,2018-09-09,4515,3772,15,8,0,0,23,2.71547520136502,27.175501688756
915,2018-09-09,1029,4549,18,9,0,2,20,4.48597160533047,29.2797468457445
916,2018-09-09,970,4002,20,4,0,0,41,1.51580631484447,28.2104788120671
917,2018-09-09,3522,3200,11,4,1,0,13,2.00012014884481,75.1894743803786
918,2018-09-09,2038,3412,14,5,0,0,32,1.12426962424128,28.7264391301945
919,2018-09-09,1192,5549,17,9,1,1,21,6.49092871282847,15.8846472262021
920,2018-09-09,2006,3248,19,5,0,1,18,1.98170350267694,28.5824894748888
921,2018-09-09,4314,4084,20,4,0,0,17,14.3409879315567,111.450222858205
922,2018-09-09,3381,7093,16,7,3,7,7,1.43246873851495,94.7533354333949
923,2018-09-09,3121,3545,17,4,0,0,34,1.94865180771718,20.2938232924554
924,2018-09-09,747,3451,15,4,0,2,14,8.01177231300772,50.9168447273566
925,2018-09-09,1754,3945,17,5,0,0,22,9.954046406274,48.8111625529591
926,2018-09-09,1014,4039,18,7,0,0,34,0.394920797434728,12.2507392473089
927,2018-09-09,1141,4356,20,10,0,1,13,5.06032847049338,63.0634998302153
928,2018-09-09,404,3791,11,6,1,2,10,1.40890016413576,119.007321280128
929,2018-09-09,200,5976,23,17,0,1,22,1.25709688626013,21.2699344907273
930,2018-09-09,1014,4927,15,12,0,1,30,0.769258862923511,33.988634209688
931,2018-09-09,522,3500,19,4,0,0,20,7.49680549884176,39.5967981301271
932,2018-09-09,3355,3021,11,6,0,2,14,1.70576368027721,74.9038147475619
933,2018-09-09,1273,3792,15,6,0,1,30,1.41743148309919,31.721674634124
934,2018-09-09,604,4203,18,9,0,0,23,3.5290857342781,72.9423242102723
935,2018-09-09,3511,8102,15,12,4,2,9,1.02262555083667,98.0850428127363
936,2018-09-09,2794,4841,13,8,2,0,8,1.91110763848256,82.8567892218667
937,2018-09-09,1033,3531,21,7,0,0,19,1.30677707392125,30.2276981791494
938,2018-09-09,3402,4157,14,10,0,1,13,6.07316208621768,60.3652450075881
939,2018-09-09,4049,3750,12,5,1,1,17,1.00148815691722,35.515532682145
940,2018-09-09,2147,3454,15,6,0,0,21,4.53859732952558,89.7718348729213
941,2018-09-09,847,3737,15,5,1,0,15,2.37158217972941,40.606681835287
942,2018-09-09,3874,7604,14,19,0,1,55,1.5368871404698,50.7598899447288
943,2018-09-09,1747,4533,18,3,0,0,16,22.3287299104092,36.3543650028961
944,2018-09-09,2473,3945,17,8,0,0,26,1.94989393766707,25.6720002270143
945,2018-09-09,4684,3177,13,5,1,0,7,1.76911050786831,82.505185220207
946,2018-09-09,3348,3542,15,6,1,0,9,1.41886310378981,45.3515833117407
947,2018-09-09,981,3549,11,4,1,2,14,0.985421787705224,207.487649225419
948,2018-09-09,4551,4061,14,11,0,0,22,0.610154034171029,25.498880108172
949,2018-09-09,3767,4272,11,5,1,5,12,1.22112945219958,98.5088615192288
950,2018-09-09,2782,3184,12,6,0,3,12,1.83513082530387,112.384478133802
951,2018-09-09,4204,4902,17,12,0,1,17,6.02082257771836,48.971185119348
952,2018-09-09,114,4629,17,7,0,2,35,2.28919869460257,30.0235502817387
953,2018-09-09,3645,3634,13,8,0,0,25,1.34127689450845,26.7727550364164
954,2018-09-09,1408,4891,16,7,0,0,17,18.4130384702595,91.4094439857412
955,2018-09-09,318,6643,16,12,2,0,21,3.93444836927429,47.2783522312913
956,2018-09-09,4861,4492,11,5,1,6,13,0.918604241532246,68.2003528190262
957,2018-09-09,4665,5183,17,12,0,0,35,1.83461398719632,30.9222250934142
958,2018-09-09,4821,5139,14,4,3,1,7,0.885178040174349,63.7744226484765
959,2018-09-09,1629,2430,11,6,0,1,7,1.30028415632729,117.387944503132
960,2018-09-09,4913,5450,14,6,2,2,16,3.49920932300511,73.2185436326076
961,2018-09-09,3517,6264,12,8,2,4,22,1.63811899162725,54.8603486650967
962,2018-09-09,1552,4915,20,11,0,0,32,1.15302567982944,20.6414259701903
963,2018-09-09,3279,3083,18,4,0,0,19,4.33024659257307,74.2999172038537
964,2018-09-09,4141,3793,16,4,1,0,18,2.92597215843833,57.4949760969232
965,2018-09-09,1210,3260,12,6,0,1,19,3.10482952610073,136.169581500407
966,2018-09-09,2531,4759,19,8,0,0,41,1.58511857510797,45.354240846169
967,2018-09-09,1899,4516,13,4,2,0,14,3.66455550125505,47.664569486722
968,2018-09-09,2026,3015,13,4,0,0,28,1.65280364511893,53.6292794458264
969,2018-09-09,3833,6357,19,16,0,1,21,9.57423379708834,44.7602472067462
970,2018-09-09,1220,7001,17,10,2,0,40,1.51256152543471,24.122349066046
971,2018-09-09,663,3622,19,6,0,3,12,2.71550332271049,35.1704943067567
972,2018-09-09,747,2349,18,4,0,0,9,1.99212121366823,73.4400460575575
973,2018-09-09,944,3279,12,11,0,0,8,0.789875363156621,104.254867043124
974,2018-09-09,264,4482,18,7,0,1,36,1.82021165265838,16.9837742262037
975,2018-09-09,3550,4543,15,11,0,1,24,1.93130788801303,17.9954257893587
976,2018-09-09,2419,3692,15,8,0,0,24,1.41959815201652,22.8181328028307
977,2018-09-09,3484,4409,19,9,0,0,32,0.591142837919338,21.0319143560792
978,2018-09-09,4842,3721,11,3,2,0,8,1.71033425903708,155.985202989491
979,2018-09-09,3917,4926,21,8,0,1,20,10.7609311806329,47.929332811553
980,2018-09-09,4168,6854,18,20,0,0,20,9.54329880822387,91.5068407569067
981,2018-09-09,1252,3265,14,8,0,0,13,3.15463919336801,49.9396512689006
982,2018-09-09,8,5421,17,12,0,0,42,0.711671654030039,15.3129557566784
983,2018-09-09,3129,3043,19,6,0,0,8,4.93455455261889,102.834658541348
984,2018-09-09,1276,6505,20,18,0,0,12,13.0505341876668,47.982885334572
985,2018-09-09,1499,5543,18,5,2,0,21,5.93050039667801,32.2534843474731
986,2018-09-09,468,4709,19,11,0,2,13,5.09447270338651,52.0828259593259
987,2018-09-09,3798,4331,15,8,0,0,35,2.30924651258983,27.9738814227242
988,2018-09-09,950,3941,16,8,0,0,20,5.40913062414382,65.5425593268483
989,2018-09-09,1858,3840,11,5,1,3,12,0.902412672997897,109.746015215637
990,2018-09-09,900,5462,18,11,0,0,45,1.1189661874178,33.175749618232
991,2018-09-09,506,3378,16,6,0,0,16,5.77604647266126,68.6210790477352
992,2018-09-09,15,7663,15,7,3,7,10,6.12663035060305,39.7131353361648
993,2018-09-09,1027,5091,14,4,2,1,24,1.91366722927914,26.0291976687078
994,2018-09-09,254,4139,18,8,0,0,29,1.88553286414951,22.8772761653669
995,2018-09-09,2649,2784,15,4,0,0,20,2.34081414532465,33.2705160898007
996,2018-09-09,2051,4767,21,12,0,1,21,0.671770489992478,14.8864163038409
997,2018-09-09,3382,3816,14,3,0,2,33,4.65538529991191,32.9019945186937
998,2018-09-09,4180,4382,17,11,0,0,22,2.31585518325206,39.753972252882
999,2018-09-09,2073,3316,17,3,0,0,31,3.16070715432836,20.5864411498218
1000,2018-09-09,4659,2242,17,2,0,0,17,1.4170168469951,23.3660921916539
1001,2018-09-09,4457,6699,12,8,2,10,7,1.48627240376408,85.2508058622507
1002,2018-09-09,2810,3311,18,2,0,0,35,2.60813201337951,21.4710857068661
1003,2018-09-09,2484,2520,13,6,0,0,9,2.20115894399515,93.134601374734
1004,2018-09-09,1457,5930,10,4,3,3,16,2.2996353377814,129.316308117588
1005,2018-09-09,2414,3736,20,4,0,0,34,2.36336510105502,37.0454768506711
1006,2018-09-09,493,2908,15,5,0,0,16,3.58003418845702,38.1510669866783
1007,2018-09-09,4291,4109,19,5,0,0,41,1.08670520782658,19.4559709173067
1008,2018-09-09,245,5642,18,9,0,1,27,13.9157754288534,65.0840320497643
1009,2018-09-10,1431,4512,12,3,2,1,15,3.6243095241942,34.3249659225067
1010,2018-09-10,4629,4341,11,12,0,4,8,1.90955301618648,129.659635078891
1011,2018-09-10,4852,2508,15,4,0,3,5,1.08059249507899,103.38827420047
1012,2018-09-10,2917,4282,13,11,1,0,7,0.815269487292581,97.4315976073102
1013,2018-09-10,2703,2683,16,3,0,1,19,1.32527917217331,35.9988945056446
1014,2018-09-10,4386,3197,19,4,0,0,23,2.97256281889203,15.7641378037872
1015,2018-09-10,2004,3614,22,7,0,0,21,0.6426946057825,36.5148619179575
1016,2018-09-10,62,6125,16,16,0,1,35,1.75392876507746,12.9685352903666
1017,2018-09-10,432,5502,19,16,0,0,22,2.52317099364418,14.5091840311672
1018,2018-09-10,365,3632,17,5,0,0,34,0.820348830493321,26.4788463744567
1019,2018-09-10,1715,4543,15,10,0,1,23,4.43228427360303,60.7648818392067
1020,2018-09-10,3651,3110,21,2,0,0,28,2.60159379065367,25.4495121490594
1021,2018-09-10,4458,3486,11,5,0,0,34,2.3550007998689,29.8548242756479
1022,2018-09-10,2322,4073,16,11,0,0,11,5.23205721918279,66.7545355261836
1023,2018-09-10,4593,4453,18,8,1,0,14,2.52749256837498,29.1011243754302
1024,2018-09-10,1791,6310,21,5,3,1,11,5.09900890877577,34.437882128253
1025,2018-09-10,2646,3500,22,6,0,0,16,3.99522756834658,46.9479868016027
1026,2018-09-10,2526,4717,15,13,0,0,24,1.66550526494333,33.009225668307
1027,2018-09-10,823,4319,17,10,0,0,27,1.19149998702913,45.6052699287041
1028,2018-09-10,3083,3881,15,5,1,1,16,1.31274520561868,70.6336119576918
1029,2018-09-10,2406,5153,18,5,1,0,33,6.02875048492247,59.6925892901241
1030,2018-09-10,1441,5607,13,11,1,5,14,0.567418371292961,83.3859850176234
1031,2018-09-10,4945,3022,16,1,0,2,28,2.2168298775635,57.0064074325891
1032,2018-09-10,3665,4588,19,4,1,0,34,1.3771648007528,37.1428732259437
1033,2018-09-10,4980,2118,12,3,0,0,14,2.18329911223528,49.263926586713
1034,2018-09-10,1275,3785,9,7,1,2,8,1.35142433375113,104.515433425347
1035,2018-09-10,848,2803,12,3,1,0,8,2.02575920190215,102.634716992279
1036,2018-09-10,173,3632,16,5,0,0,26,5.32382182957159,55.0367345584355
1037,2018-09-10,1244,3326,16,7,0,1,17,0.755418780444686,29.6919450126004
1038,2018-09-10,1112,4762,19,7,0,1,26,9.12358664410414,87.2103238369436
1039,2018-09-10,612,4214,15,5,0,0,47,1.13634889672632,20.6143268934488
1040,2018-09-10,2623,3711,14,10,0,0,14,3.10747286689749,26.4065008439464
1041,2018-09-10,768,3866,15,3,1,0,14,8.15532727958678,40.2735286041978
1042,2018-09-10,2032,5975,14,8,0,0,71,1.2468775096608,22.8363093325376
1043,2018-09-10,1148,3588,13,5,0,3,21,2.88448958361627,39.9456221381407
1044,2018-09-10,4187,3746,13,11,0,2,7,1.4621136435965,97.7707814659054
1045,2018-09-10,4206,4770,17,9,0,2,33,0.699153755774537,29.3031108910301
1046,2018-09-10,105,5890,8,11,2,4,8,0.902286854902727,106.214492492862
1047,2018-09-10,1200,4451,18,8,0,0,36,1.50779381914437,24.7287712746616
1048,2018-09-10,3203,3629,18,3,0,0,41,0.79318946687666,24.3535728339492
1049,2018-09-10,4832,3720,17,7,0,0,25,2.20300646454808,16.7609611281385
1050,2018-09-10,305,5270,15,12,1,1,13,2.69905943901294,78.3674366030778
1051,2018-09-10,188,4625,13,3,2,4,9,1.2516306120983,66.6497857140202
1052,2018-09-10,2977,4107,20,6,0,0,34,2.06852268298336,38.3415577331393
1053,2018-09-10,319,5247,18,7,1,0,26,6.47324292783767,63.4060063461015
1054,2018-09-10,3754,5355,10,4,3,0,18,1.54732403779269,62.0136772433551
1055,2018-09-10,1256,3567,14,5,0,0,34,1.66524838942545,20.1782178656347
1056,2018-09-10,1272,6789,13,8,2,8,16,1.39309813050641,67.9641988269297
1057,2018-09-10,3490,2375,13,5,0,0,8,3.24933819477228,29.3554449734723
1058,2018-09-10,4230,4339,21,10,0,0,22,1.88502677596421,27.8421531136429
1059,2018-09-10,3258,3592,14,4,1,1,13,2.42151004749235,35.279444325924
1060,2018-09-10,3855,4446,16,6,1,0,19,4.96331683277929,45.0141039177906
1061,2018-09-10,4676,4058,13,7,0,1,15,10.5782650390323,41.1814776049838
1062,2018-09-10,2358,3767,18,7,0,1,23,1.17384240994304,26.2471450484993
1063,2018-09-10,3211,5078,13,9,0,0,25,13.7793521267622,32.588498008219
1064,2018-09-10,2655,6627,13,11,2,3,21,1.26972310418688,103.089277614527
1065,2018-09-10,753,2987,17,4,0,0,18,4.36524413324015,53.5379930979111
1066,2018-09-10,3583,4981,18,9,1,0,18,3.80919102912503,35.3070645674038
1067,2018-09-10,1947,3567,18,7,0,1,17,2.16676227229626,62.046352249158
1068,2018-09-10,2659,4270,18,7,1,0,16,1.70188158012482,26.6705191898414
1069,2018-09-10,2537,3772,13,8,0,0,18,6.21693439352827,73.9376856589563
1070,2018-09-10,2002,3983,15,5,0,1,38,1.33000969081214,28.0466967647065
1071,2018-09-10,82,4682,23,10,0,0,28,1.31876623822102,18.7021650773488
1072,2018-09-10,3715,3925,14,3,2,0,10,1.2471177891699,103.358830145017
1073,2018-09-10,4567,3939,22,6,0,2,15,4.88817516122455,77.5170884475086
1074,2018-09-10,1578,4155,17,5,0,2,16,11.04559951562,64.6211417266398
1075,2018-09-10,1234,5252,20,14,0,0,18,5.52481540094756,71.9724243112828
1076,2018-09-10,3816,6497,13,11,3,1,7,0.966032221052271,102.081454374181
1077,2018-09-10,4980,3885,18,6,0,1,15,8.35181176848793,46.4340311301552
1078,2018-09-10,4806,7075,21,15,0,0,56,2.25275674433462,27.2258818546019
1079,2018-09-10,183,7642,13,10,3,6,14,0.917844459924795,82.7517053487726
1080,2018-09-10,1123,4148,11,4,1,5,12,1.9839478251146,101.726421030199
1081,2018-09-10,3307,4722,13,12,0,0,9,12.2152343748003,94.5597599869494
1082,2018-09-10,1990,4240,17,6,0,0,25,9.39650960119522,44.6126576302554
1083,2018-09-10,3833,3542,16,4,0,0,21,8.92326277640531,64.8453582308796
1084,2018-09-10,182,4912,15,9,0,0,44,1.61676101130946,19.8641422243306
1085,2018-09-10,4617,4220,13,8,1,2,9,1.20480832782793,124.13558840044
1086,2018-09-10,459,3486,12,6,1,1,8,0.858944411407092,114.610964085927
1087,2018-09-10,2292,2702,12,2,0,2,21,2.51889966895311,71.6311569322905
1088,2018-09-10,2663,4968,22,14,0,0,20,0.678697532568663,24.173306420002
1089,2018-09-10,4957,7218,20,14,1,0,14,17.1783542779485,43.6084063232154
1090,2018-09-10,798,5870,19,17,0,2,12,5.20118631817008,69.2842909105954
1091,2018-09-10,4088,3713,23,8,0,1,12,1.63025572738721,27.2443866596775
1092,2018-09-10,859,4380,15,7,1,0,22,1.30093574880281,19.5943213022607
1093,2018-09-10,3650,4963,14,5,2,0,19,3.13312899926244,28.3778687371442
1094,2018-09-10,4942,4815,16,8,0,3,20,8.14769622109583,69.6975127592648
1095,2018-09-10,3451,3700,16,6,0,0,28,2.99704508747477,20.5541893017937
1096,2018-09-10,1112,4220,17,7,0,2,15,8.1988472164607,51.1712143727213
1097,2018-09-10,1702,5032,23,10,1,0,15,1.32148452331277,28.3699088597481
1098,2018-09-10,2208,3278,19,5,0,0,23,1.77829555612414,23.494108277392
1099,2018-09-10,1397,3593,17,7,0,0,14,6.42836905041588,46.5749165836881
1100,2018-09-10,4205,4683,19,8,0,1,14,12.3259133040843,96.7303048064745
1101,2018-09-10,1741,4808,14,7,1,0,16,9.08149918286386,40.6778585921422
1102,2018-09-10,1835,4215,23,5,0,2,19,7.14562858882455,53.6137911786061
1103,2018-09-10,893,4933,14,4,2,0,13,7.82532132075017,66.6110265394906
1104,2018-09-10,2992,4349,17,10,0,0,27,1.48827017290343,21.3525019789148
1105,2018-09-10,114,3060,17,5,0,1,16,2.09671643542282,43.9371207543475
1106,2018-09-10,2567,4735,19,6,0,2,22,10.8483943572643,96.9482281427835
1107,2018-09-10,2006,4367,20,8,0,1,27,2.16817821856394,19.3581022677409
1108,2018-09-10,2529,4382,13,3,2,2,10,2.32180349383561,61.1560742881848
1109,2018-09-10,216,4497,16,8,0,0,21,10.4653846467001,65.6042540899289
1110,2018-09-10,3549,5551,10,12,1,5,7,3.01364366605122,65.8609400749864
1111,2018-09-10,3343,4848,9,7,2,1,14,0.983342925136967,193.406611483134
1112,2018-09-10,1059,5090,18,10,0,0,14,14.8959030504204,75.5339088157043
1113,2018-09-10,3046,6439,10,16,1,4,14,2.38563683751436,158.269340852599
1114,2018-09-10,1852,6407,23,16,0,0,32,4.57463935220677,70.0604027190239
1115,2018-09-10,931,7395,10,9,3,5,17,2.44582110508422,113.156083794105
1116,2018-09-10,4662,2634,15,5,0,0,12,2.84219055594474,19.5234277398058
1117,2018-09-10,2743,4221,17,6,0,0,42,0.711835667652948,39.4182203881446
1118,2018-09-10,2623,4352,15,3,2,0,15,2.51816438844223,37.5405327735071
1119,2018-09-10,1077,6417,19,11,2,0,17,4.16717544381309,28.3831986269654
1120,2018-09-10,113,4261,14,7,0,7,13,1.11207899448322,49.6148800823856
1121,2018-09-10,288,4400,18,5,0,0,20,15.0005316621795,54.7021586638404
1122,2018-09-10,167,3264,12,5,1,0,11,1.14317787506653,86.8242678377106
1123,2018-09-10,2252,4687,16,7,1,1,18,3.87474794078957,43.5224261093406
1124,2018-09-10,4709,3316,14,9,0,0,14,1.15891357531927,93.5875529185812
1125,2018-09-10,860,4841,10,9,1,2,20,1.41172768431902,106.572717220077
1126,2018-09-10,3727,4769,13,6,2,2,7,1.68626670269651,103.385536182253
1127,2018-09-10,4898,4403,17,6,0,0,43,2.03273995157044,25.9329325312641
1128,2018-09-10,3289,4004,18,9,0,1,10,6.03869042738096,55.8833564059585
1129,2018-09-10,4198,3427,17,8,0,1,14,0.771712992961175,25.8283131641853
1130,2018-09-10,736,3340,12,7,0,4,7,1.89664080969661,109.010872133876
1131,2018-09-10,3740,3360,12,8,0,0,17,3.09659263943104,45.7936734917516
1132,2018-09-10,206,3885,13,10,0,2,12,2.3524047854763,64.5746427464649
1133,2018-09-10,3722,4949,15,7,0,0,54,0.987756868586046,29.7483557180219
1134,2018-09-11,2936,2389,12,3,0,2,11,2.39349321427379,92.0778184883948
1135,2018-09-11,4891,3986,18,6,0,2,10,9.85747758406339,72.4018052506202
1136,2018-09-11,4673,3978,11,5,0,8,14,1.27503171385125,99.8141475550436
1137,2018-09-11,3984,5622,17,17,0,0,24,1.71542023282032,21.3638147413644
1138,2018-09-11,936,3226,11,8,0,2,10,1.7589237399404,225.084046496227
1139,2018-09-11,4838,4215,17,9,0,0,29,1.15280221849191,19.7777630330904
1140,2018-09-11,3651,3919,18,5,0,0,38,1.18703595996865,34.7921743513589
1141,2018-09-11,3087,5257,23,8,0,0,46,2.06981771664349,23.2895213717344
1142,2018-09-11,2216,4973,22,11,0,1,13,8.23140605785401,60.4615434379156
1143,2018-09-11,1495,5821,13,16,1,1,13,1.21419824159598,79.2176533038051
1144,2018-09-11,4256,3722,15,8,0,0,25,1.21826095933237,34.3840431849108
1145,2018-09-11,2497,4208,14,12,0,2,12,1.07693006943139,112.778889506975
1146,2018-09-11,4821,6798,14,6,3,4,19,1.48295125361465,86.0324073242167
1147,2018-09-11,3396,5256,14,9,0,1,12,19.5601358758397,38.8643466908044
1148,2018-09-11,520,3672,11,3,1,3,16,1.21546330314752,113.641515969596
1149,2018-09-11,3867,4427,16,9,0,1,25,3.76790904222922,29.2396573908653
1150,2018-09-11,2175,3145,18,7,0,1,7,2.95195455416345,69.0580830858656
1151,2018-09-11,478,3109,19,4,0,0,26,0.589723952858364,26.5433481794742
1152,2018-09-11,1883,6075,21,18,0,1,21,1.75270873589308,34.7466977767352
1153,2018-09-11,833,4684,17,12,0,0,21,3.84341083551291,80.3696762797511
1154,2018-09-11,499,3654,15,5,0,1,31,1.53529781456605,21.1552684480009
1155,2018-09-11,3485,4440,13,11,0,3,17,1.39907191261362,86.2365592012491
1156,2018-09-11,861,4918,11,6,2,1,13,3.18162613362508,61.1583509964908
1157,2018-09-11,4543,4857,17,3,2,0,14,7.06877096741613,37.2273615092234
1158,2018-09-11,3854,5018,14,9,1,0,23,3.67567851188285,48.9542096297867
1159,2018-09-11,2175,2980,17,4,0,1,15,3.79672570792093,42.3159637961536
1160,2018-09-11,2819,4540,17,7,0,2,15,11.4035991897957,48.2598466646532
1161,2018-09-11,46,7140,10,3,5,1,13,1.89599216899448,109.777850259886
1162,2018-09-11,247,3784,19,8,0,0,14,5.33589783304461,59.0905934706803
1163,2018-09-11,1203,3052,17,5,0,1,16,2.01625018560219,34.4241052083023
1164,2018-09-11,2109,11252,11,6,8,4,8,3.01845826803217,113.310539891934
1165,2018-09-11,780,3970,17,8,0,0,19,5.70333620318457,85.1066857488114
1166,2018-09-11,1548,2112,15,3,0,0,11,2.12176093442126,39.7079307486922
1167,2018-09-11,373,3335,17,5,0,0,17,6.34578164154781,93.1631859755728
1168,2018-09-11,4074,4025,11,6,1,2,14,1.7485973533457,91.0940929547144
1169,2018-09-11,321,3492,13,8,0,2,13,1.91964072026602,85.3942784887879
1170,2018-09-11,1200,3326,16,8,0,0,17,0.759644741150298,39.6172041685193
1171,2018-09-11,489,3747,15,4,1,0,17,3.46854291576923,28.3412620945773
1172,2018-09-11,3461,3971,12,2,2,1,14,0.714570204265021,75.6384251027902
1173,2018-09-11,860,4637,12,8,1,3,15,0.873693314662733,79.8001938225428
1174,2018-09-11,2776,4931,18,10,0,0,38,1.30795218166612,32.9656022585379
1175,2018-09-11,1517,2998,17,4,0,0,11,7.97755594290008,60.5323673067793
1176,2018-09-11,1132,4279,17,5,1,0,13,7.78976361775341,52.1351812363904
1177,2018-09-11,3213,3850,11,6,0,8,8,1.00093493530538,136.037483359155
1178,2018-09-11,1472,5608,17,16,0,1,15,6.07730753458594,45.3255079857361
1179,2018-09-11,2756,3896,15,8,0,0,11,9.9644611458056,52.1297263235897
1180,2018-09-11,3571,5834,23,10,0,2,31,7.33991332517535,69.4366020327661
1181,2018-09-11,1037,3875,14,10,0,0,14,4.74641853338265,33.666874855684
1182,2018-09-11,696,4951,13,11,1,2,11,1.51084204743858,164.915073775502
1183,2018-09-11,1441,4333,13,6,1,3,9,4.32544586298608,119.326786811733
1184,2018-09-11,148,3834,13,7,0,0,30,2.83728673849313,16.9439989745497
1185,2018-09-11,74,4257,17,3,0,1,15,18.5717443890699,36.8790052257318
1186,2018-09-11,3571,4651,15,14,0,0,13,4.50522144517987,95.1810289073999
1187,2018-09-11,309,5262,11,4,3,0,9,4.61805905225901,79.9044453094682
1188,2018-09-11,1684,3897,16,8,0,0,26,1.96885570448234,34.8066867657205
